symbol,exchange,ticker,company_name,security_type,sector,currency,price,pricescale,market_cap,market_cap_trillions,daily_change_pct,daily_change_abs,perf_1m,perf_3m,perf_6m,perf_y,perf_ytd,volatility_d,price_52w_high,price_52w_low,avg_volume_30d,avg_volume_10d,volume,shares_outstanding,shares_outstanding_fund,employees,eps_ttm,revenue_per_employee,gross_profit_1y_growth,logoid,update_mode,market_direction
OTC:WPNDF,OTC,WPNDF,,common,Technology Services,USD,0.1121,10000,6162125.789999999,0.0,5.655042412818101,0.006000000000000005,32.81990521327015,-10.176282051282042,15.507470376094805,-4.99999999999999,8.152436082971539,5.352363960749336,0.19048,0.0658,11513.166666666666,16323.5,365,54969900,54969900,,-0.07765119999999999,,,wishpond-technologies-ltd,delayed_streaming_900,buy
NASDAQ:ILAG,NASDAQ,ILAG,,common,Consumer Durables,USD,2.96,100,6147765.3161290325,0.0,-4.5161290322580685,-0.14000000000000012,-6.921166001069149,8.823529411764698,32.142857142857125,-48.07017543859649,-22.309711286089243,4.729729729729734,7.27051,2.04,5188.099999999986,6001,621,2076947.9999999998,2076947.9999999998,198,-9.4183,,,intelligent-living-application,delayed_streaming_900,sell
OTC:SGGTF,OTC,SGGTF,,common,Non-Energy Minerals,USD,0.0255,10000,6134106.599999999,0.0,-7.875722543352606,-0.0021800000000000014,10.966057441253254,-9.252669039145914,-31.451612903225808,-28.37078651685394,-43.4589800443459,8.549019607843142,0.09,0.021,15022.966666666673,20143.600000000006,16000,240553000,240553000,,-0.01353688,,,signature-res-ltd-cda,delayed_streaming_900,sell
OTC:STGZ,OTC,STGZ,,common,Consumer Services,USD,0.0122,10000,6124526.000000001,0.0,-6.1538461538461435,-0.0007999999999999986,-35.1063829787234,-32.967032967032964,-45.68121104185218,10.909090909090922,-24.867594531346217,6.967213114754099,0.0349,0.0055,115712,64742,31500,502010000,502010000,,-0.0004,,,stargaze-entertainment,delayed_streaming_900,sell
OTC:CRVH,OTC,CRVH,,common,Consumer Services,USD,0.012,10000,6119468,0.0,36.36363636363636,0.0031999999999999997,12.149532710280383,20,-16.666666666666664,-59.86622073578596,57.89473684210526,48.14814814814816,0.035,0.006,98022.53333333334,67656.7,11383,509956000,509956000,,-0.0016,,,chilco-river,delayed_streaming_900,buy
AMEX:MITQ,AMEX,MITQ,,common,Consumer Durables,USD,0.6121,10000,6084930.987333333,0.0,2.0166666666666666,0.0121,11.290909090909079,-0.4715447154471567,7.385964912280707,-48.99166666666667,-8.272141465607678,1.976801176278386,1.66,0.4201,19903.666666666668,10840.2,967,9941070,9941070,25,-0.0158,,,moving-image-technologies,delayed_streaming_900,buy
OTC:LEON,OTC,LEON,,common,Technology Services,USD,0.034,10000,6078113.000000001,0.0,-2.8571428571428594,-0.0010000000000000009,73.46938775510206,100,-16.870415647921753,-14.999999999999996,319.7530864197531,2.9411764705882377,0.16,0.0081,27194.633333333335,4986,500,178768000,178768000,,-0.0012,,,leone-asset-management,delayed_streaming_900,sell
OTC:ALDS,OTC,ALDS,,common,Technology Services,USD,0.75,10000,6075078,0.0,10.294117647058815,0.06999999999999995,836.3295880149811,-14.285714285714286,-37.49999999999999,-72.72727272727273,-63.414634146341456,9.333333333333327,4.25,0.0801,896.9410666666666,2394.9232,100,8100099.999999999,8100099.999999999,8,,,,,delayed_streaming_900,buy
OTC:WERDF,OTC,WERDF,,common,Non-Energy Minerals,USD,0.0558,10000,6069936.174545454,0.0,27.397260273972613,0.012000000000000004,80.00000000000001,46.842105263157904,95.78947368421052,-49.31880108991825,41.62436548223352,21.505376344086027,0.14918,0.0177,49354.3,32570,16700,108780210,108780210,,-0.046657908,,,boba-mint-ltd,delayed_streaming_900,buy
NASDAQ:XELB,NASDAQ,XELB,,common,Consumer Non-Durables,USD,0.9252,10000,6069566.1071589375,0.0,4.142278253039178,0.036800000000000055,-16.648648648648653,-45.89473684210526,-39.922077922077925,-33.91428571428571,-16.648648648648653,6.3448275862069,2.6599,0.625,96135.89999999997,105590.3,1305,6560270,6560270,15,-3.3932,,,xcel-brands,delayed_streaming_900,buy
OTC:IMRFF,OTC,IMRFF,,common,Non-Energy Minerals,USD,0.1501,10000,6058195.87395349,0.0,-3.935999999999993,-0.006149999999999989,19.126984126984134,122.04142011834324,100.40053404539388,-19.732620320855606,31.436077057793362,5.929380413057955,0.2352,0.0561,227997.16666666666,321362.7,24475,40361100,40361100,,-0.087021,,,imetal-resources,delayed_streaming_900,sell
OTC:KENYF,OTC,KENYF,,common,Producer Manufacturing,USD,0.1607,10000,6056460.816097562,0.0,9.319727891156475,0.013700000000000018,47.465014911676995,26.237234878240386,166.01556033769248,291.25459547634705,122.8848821081831,8.52520224019914,0.2467,0.0354,30798.666666666668,25122.1,2900,,,,,,,makenita-resources,delayed_streaming_900,buy
OTC:NXNIF,OTC,NXNIF,,common,Non-Energy Minerals,USD,0.1092,10000,6036686.817777778,0.0,-3.3628318584070773,-0.003799999999999998,-8.999999999999991,-0.7272727272727229,-39.467849223946786,-35.154394299287404,-29.32038834951456,5.607476635514024,0.21,0.0839,30149.099999999966,33637.4,3567,55281013,55281013,,-0.0140096,,,northx-nickel,delayed_streaming_900,sell
NASDAQ:NAMI,NASDAQ,NAMI,,,Technology Services,USD,2.035,100,6009427,0.0,7.10526315789475,0.13500000000000023,-33.713355048859924,-67.82608695652173,-81.5,-91.94059405940594,-89.3455497382199,15.343915343915357,29.5,1.89,2113788.9,21222.2,11328,3162856.43555556,3162856.43555556,107,-4.7406,,,,delayed_streaming_900,buy
OTC:MHUAF,OTC,MHUAF,,common,Health Technology,USD,7,100,6005398.176718092,0.0,-1.8232819074333786,-0.1299999999999999,3.550295857988169,-16.16766467065868,-8.01576872536137,-99.82720315971365,233.33333333333334,1.8571428571428557,5000,2.05,368.9666666666616,306.5999999999993,126,857914,857914,486,15.1583,,,meihua-international-medical-technologies-co-ltd,delayed_streaming_900,sell
OTC:CCEDF,OTC,CCEDF,,common,Non-Energy Minerals,USD,0.02,10000,6002597.999999999,0.0,11.111111111111121,0.0020000000000000018,33.33333333333334,471.42857142857144,48.14814814814815,300,21.951219512195113,10.000000000000009,0.06,0.0035,41627.566666666666,92637,4177,300130000,300130000,,-0.00108675,,,cascadero-copper,delayed_streaming_900,buy
OTC:ZDPY,OTC,ZDPY,,common,Finance,USD,0.455,10000,5997277.185273159,0.0,-0.19741171309497957,-0.0009000000000000119,3.326899057567843,-3.1914893617021187,15.335868187579212,-2.348780110914618,-3.6425243540872496,11.195121951219525,0.52,0.327707,5450.333333333333,6591.3,2991,13180800,13180800,6,-0.2502,,,zoned-properties,delayed_streaming_900,sell
OTC:YBZN,OTC,YBZN,,common,Non-Energy Minerals,USD,0.106,10000,5995360,0.0,10.647181628392484,0.0102,31.51364764267989,-76.83060109289619,5.999999999999992,5.999999999999992,5.999999999999992,9.649952696310311,0.48,0.0004,3765.7000000000016,4849.599999999994,5000,56560000,56560000,,0.0108,,,china-senior-living-industry-international,delayed_streaming_900,buy
NASDAQ:TGL,NASDAQ,TGL,,common,Commercial Services,USD,3.06,100,5981786.20945946,0.0,3.378378378378381,0.10000000000000009,5.51724137931035,-26.96897374701671,-19.68503937007874,-81.56626506024095,-50.56542810985461,9.820708045331743,58,2.0436,433326.13333333324,60816.700000000186,67917,1954832,1954832,12,-125.419,,,treasure-global,delayed_streaming_900,buy
OTC:NKOSF,OTC,NKOSF,,common,Non-Energy Minerals,USD,0.035,10000,5978348.923076924,0.0,0,0,0,-17.25768321513001,-64.64646464646465,-61.823734729493886,-55.52731893265565,14.285714285714278,0.1047,0.035,41103.666666666664,35035.3,16700,170810000,170810000,,-0.0092224,,,labrador-gold,delayed_streaming_900,neutral
NASDAQ:ALP,NASDAQ,ALP,,common,Technology Services,USD,3.85,100,5966914.048502983,0.0,-28.889381429969895,-1.5641000000000003,-59.45234333859927,-70.21276595744682,-80.74999999999999,-98.6200716845878,-87.37704918032787,45.54032258064517,690,3.72,154637.69400000002,118051.96399999992,113464,1549850,1549850,2,,,,,delayed_streaming_900,sell
OTC:EATR,OTC,EATR,,common,Miscellaneous,USD,0.0017,10000,5965235,0.0,6.249999999999989,9.999999999999983e-05,69.99999999999999,69.99999999999999,183.33333333333331,112.49999999999997,69.99999999999999,5.882352941176461,0.0018,0.0004,2759687.566666667,4669054.1,100,3508962000,3508962000,,0,,,eastern-asteria,delayed_streaming_900,buy
NASDAQ:WAFU,NASDAQ,WAFU,,common,Commercial Services,USD,1.35,100,5954255.404411764,0.0,-0.7352941176470594,-0.010000000000000009,-26.229508196721312,-25.414364640883978,-21.511627906976738,-14.556962025316455,-12.052117263843638,2.2222222222222077,3.0599,1.22,1856471.7333333334,30545.7,23768,4410560,4410560,106,-0.2507,,,wah-fu-education-group,delayed_streaming_900,sell
OTC:BBRRF,OTC,BBRRF,,common,Health Technology,USD,0.012,10000,5941080.800000001,0.0,-9.365558912386705,-0.0012399999999999998,-1.6393442622950862,21.8274111675127,18.110236220472437,-11.111111111111109,0,10.33333333333333,0.01526,0.0045,47992.333333333336,44532.3,5600,495090000,495090000,,-0.0015488,,,blueberries-medical-co,delayed_streaming_900,sell
OTC:BTKRF,OTC,BTKRF,,common,Non-Energy Minerals,USD,0.0356,10000,5941017,0.0,1.8306636155606455,0.0006400000000000017,20.18906144496961,4.398826979472145,-81.2038014783527,-42.857142857142854,-39.455782312925166,1.8285714285714332,0.215,0.0121,71239.56666666664,7017.2,3860,166882000,166882000,,-0.02045246,,,first-atlas-resources,delayed_streaming_900,buy
OTC:LVWD,OTC,LVWD,,common,Commercial Services,USD,0.13,10000,5931612.000000001,0.0,-5.1094890510948945,-0.007000000000000006,1.5625000000000013,-6.810035842293912,6.749876827065203,7.438016528925627,26.21359223300972,5.3846153846153895,0.2,0.07134,37642.7,25831.3,900,45627800,45627800,,0.0088,,,liveworld,delayed_streaming_900,sell
NASDAQ:ORKT,NASDAQ,ORKT,,common,Technology Services,USD,1.015,100,5927366.451456309,0.0,-1.4563106796116625,-0.015000000000000124,5.729166666666661,-22.99522039298992,-2.5631179802246487,-58.759954493742896,41.95804195804195,6.514994829369189,2.7583,0.6165,158031.76666666666,111470.8,81575,5022202,5022202,,-0.5815,,,orangekloud-technology,delayed_streaming_900,sell
OTC:CRYBF,OTC,CRYBF,,common,Technology Services,USD,0.01895,10000,5916940.420000001,0.0,-2.3195876288659742,-0.000449999999999999,38.321167883211686,8.285714285714285,-32.32142857142857,-53.89294403892943,-53.20987654320987,2.3746701846965643,0.06,0.0104,17284.8,14491.4,1291,312240000,312240000,,-0.009196250000000001,,,cryptoblox-technologies,delayed_streaming_900,sell
NASDAQ:NCNA,NASDAQ,NCNA,,,Health Technology,USD,1.36,100,5904090,0.0,-0.7299270072992706,-0.010000000000000009,-4.2253521126760445,-33.658536585365844,-32.67326732673266,-53.26460481099656,-62.22222222222223,2.6119402985074567,7.22,1.21,72859.56666666668,151648.8000000001,12047,4309555,4309555,12,-3.2195,,,nucana-plc,delayed_streaming_900,sell
OTC:RHCO,OTC,RHCO,,common,Finance,USD,0.0161,10000,5899105,0.0,0,0,0,-21.654501216545007,-57.35099337748345,-51.65165165165166,-46.33333333333333,0,0.055801,0.00465,10608.733333333334,13711.2,2050,366404000,366404000,,,,,readen,delayed_streaming_900,neutral
NASDAQ:MGN,NASDAQ,MGN,,common,Commercial Services,USD,0.182946,10000,5877140.25,0.0,-33.66715010877447,-0.09285399999999999,55.56632653061225,26.256728778467906,-93.94218543046358,-95.42635,-87.96407894736842,53.22222222222222,8.63,0.0557,59281923.93333333,44725260.4,14161939,,,,,,,megan-limited,delayed_streaming_900,sell
OTC:CBSC,OTC,CBSC,,common,Health Technology,USD,0.0355,10000,5873070.000000001,0.0,-0.20521181795182755,-7.300000000000362e-05,47.30290456431534,-10.804020100502525,-7.189542483660137,-11.027568922305768,-11.138923654568218,1.4084507042253536,0.063,0.0157,32430.933333333305,29694.1,30000,165439000,165439000,4,-0.0052,,,cb-scientific,delayed_streaming_900,sell
OTC:ARBTF,OTC,ARBTF,,common,Non-Energy Minerals,USD,0.0803,10000,5868145.15,0.0,0.12468827930174921,0.00010000000000000286,-10.678531701890988,1.645569620253159,10.000000000000002,67.50104297037963,71.875,0.12453300124533359,0.1254,0.0345,70692.1,52933.4,38514,73077800,73077800,,-0.009248139999999998,,,argo-gold,delayed_streaming_900,buy
OTC:TCEFF,OTC,TCEFF,,common,Non-Energy Minerals,USD,0.0928,10000,5865608.8576,0.0,1.7097764138535643,0.001559999999999992,8.284714119019831,75.0943396226415,4.269662921348313,25.405405405405403,36.87315634218289,1.6810344827586121,0.149,0.053,7714.9,9189.500000000002,1586,63207000,63207000,,-0.022950399999999996,,,tisdale-clean-energy,delayed_streaming_900,buy
NASDAQ:DPU,NASDAQ,DPU,,common,Commercial Services,USD,1.95,100,5861462.195121952,0.0,-4.8780487804877986,-0.09999999999999987,-11.644766651563204,1.0362694300518145,-13.333333333333336,-29.6028880866426,-5.797101449275358,12.169312169312182,5.03,1.6,295792.2,869513.1,99879,1875596,1875596,21,-2.363,,,top-kingwin-ltd,delayed_streaming_900,sell
OTC:STLXF,OTC,STLXF,,common,Non-Energy Minerals,USD,0.09015,10000,5857117.619999999,0.0,12.687499999999991,0.010149999999999992,11.82782360602864,60.98214285714284,3.692201518288464,-52.23588004662499,-7.061855670103102,24.455569461827288,0.2099,0.0311,75943.03333333331,118974.7,125000,64970800,64970800,,-0.02216378,,,stellar-africagold,delayed_streaming_900,buy
OTC:PTKN,OTC,PTKN,,common,Finance,USD,0.00137,10000,5855549.165217391,0.0,19.130434782608692,0.00021999999999999993,14.16666666666667,14.16666666666667,5.384615384615382,1269.9999999999998,-8.666666666666675,20.833333333333336,0.00415,0.0001,10782011.333333334,6503040.3,5220000,4274120000,4274120000,,0,,,grillit,delayed_streaming_900,buy
OTC:SFES,OTC,SFES,,common,Finance,USD,0.35,10000,5853048,0.0,-11.205824897886709,-0.04417000000000004,-7.89473684210527,-23.51398601398602,-44.45326138708142,-55.13395718497629,-55.42536933265411,14.285714285714299,1.89,0.22,10013.1,6156.900000000093,2008,16722999.999999998,16722999.999999998,,1.1644,,,safeguard-scientifics,delayed_streaming_900,sell
OTC:TGGCF,OTC,TGGCF,,common,Non-Energy Minerals,USD,0.0968,10000,5852657.712,0.0,32.784636488340176,0.02389999999999999,13.348946135831373,17.333333333333325,-3.200000000000008,-31.63841807909605,-49.05263157894737,37.94871794871794,0.2,0.06,45515.3,68360.5,140000,,,,,,,toogood-gold,delayed_streaming_900,buy
OTC:NFTM,OTC,NFTM,,common,Communications,USD,0.0291,10000,5849721,0.0,-41.800000000000004,-0.020900000000000002,1355,2810,-14.159292035398227,-51.5,-11.81818181818182,71.82130584192441,0.109,0.001,31804.2,32643.4,2000,201021330,201021330,,-0.0008,,,nft-marketplace,delayed_streaming_900,sell
OTC:HEWA,OTC,HEWA,,common,Retail Trade,USD,0.1022,10000,5844911,0.0,-4.172526957337079,-0.004449999999999996,12.184412733260153,-25.942028985507253,13.555555555555559,-2.666666666666664,-31.866666666666664,4.354207436399213,0.179525,0.0788,5719.066666666667,3356.7,934,57190900,57190900,105,-0.0221,,,healthwarehousecom,delayed_streaming_900,sell
OTC:FHELF,OTC,FHELF,,common,Energy Minerals,USD,0.022,10000,5840758.733333333,0.0,4.513064133016624,0.0009499999999999995,0,-14.72868217054264,-23.875432525951556,22.222222222222225,-4.347826086956526,4.318181818181816,0.0477,0.0151,27137.366666666665,13365.8,10000,265488999.99999997,265488999.99999997,0,-0.017248,,,first-helium,delayed_streaming_900,buy
NASDAQ:CRE,NASDAQ,CRE,,common,Commercial Services,USD,2.9,100,5840556.808510639,0.0,2.8368794326241162,0.08000000000000007,2.473498233215542,4.504504504504505,-28.039702233250626,-66.43518518518518,-3.718459495351929,2.8368794326241162,14.64,1.68,2266800.433333333,208992.9,14443,1638985,1638985,91,0.3743,,,cre8-enterprise-limited-class-a,delayed_streaming_900,buy
OTC:ECDP,OTC,ECDP,,common,Finance,USD,0.0176,10000,5840457.600000001,0.0,6.666666666666668,0.0011000000000000003,-9.07212233932631,-55.99999999999999,-45.84615384615385,-54.38050803525143,-55.99999999999999,6.52818991097923,0.0792,0.0036,22774.966666666667,4621.4,510,331844000,331844000,,0.0019,,,eco-depot,delayed_streaming_900,buy
OTC:LPKGF,OTC,LPKGF,,common,Non-Energy Minerals,USD,0.24,10000,5838668.363636363,0.0,9.090909090909086,0.01999999999999999,0,-13.48233597692862,-19.732441471571907,42.77215942891136,31.651124520021945,9.090909090909086,1,0.0065,6157.7,14032.3,1100,24327800,24327800,,-0.0437184,,,lupaka-gold,delayed_streaming_900,buy
OTC:SLMLF,OTC,SLMLF,,common,Non-Energy Minerals,USD,0.07,10000,5828471.333333333,0.0,0,0,160.22304832713758,75.00000000000001,33.58778625954199,55.55555555555558,42.56619144602853,0,0.07,0.0141,24823.733333333334,31566.2,1000,83263900,83263900,,-0.00371382,,,apex-resources,delayed_streaming_900,neutral
OTC:LTUM,OTC,LTUM,,common,Non-Energy Minerals,USD,0.0494,10000,5823886.872340425,0.0,5.106382978723403,0.0023999999999999994,7.158351409978302,3.1315240083507336,-50.35175879396985,30.687830687830687,-43.86363636363636,6.3829787234042605,0.443,0.034,88163.13333333333,65667.5,13795,117892000,117892000,0,-0.005,,,lithium-com-usd0001,delayed_streaming_900,buy
NASDAQ:BIAF,NASDAQ,BIAF,,common,Health Technology,USD,9.6903,100,5821312.0608,0.0,-7.711428571428566,-0.8096999999999994,30.746812386156655,-60.84727272727273,-64.0100278551532,-91.06473029045644,-46.16499999999999,11.940298507462677,202.5,4.56,5260756.717777778,14527673.8,523778,600736,600736,57,-103.2896,,,,delayed_streaming_900,sell
OTC:TOGOF,OTC,TOGOF,,common,Non-Energy Minerals,USD,0.0186,10000,5808765.119999999,0.0,-34.736842105263165,-0.009900000000000003,-6.766917293233086,-26.77165354330709,-58.66666666666667,15.887850467289722,-60.425531914893625,53.22580645161292,0.08,0.0059,37514,68256.7,3000,312299000,312299000,,-0.0063031499999999996,,,tomagold,delayed_streaming_900,sell
OTC:ROYL,OTC,ROYL,,common,Energy Minerals,USD,0.06,10000,5796017.999999999,0.0,49.999999999999986,0.019999999999999997,24.999999999999993,-32.58426966292135,-39.02439024390244,38.56812933025404,87.49999999999999,49.833333333333336,0.19,0.0004,15824.000000008444,6188.7,2668,96600300,96600300,11,-0.0185,,,royale-energy,delayed_streaming_900,buy
OTC:CMGHF,OTC,CMGHF,,common,Process Industries,USD,0.0293,10000,5793463.515813954,0.0,46.5,0.0093,-11.720397710153655,192.99999999999997,148.30508474576274,-6.836248012718598,74.82100238663485,31.740614334470987,0.0471,0.01,4757.666666666667,3117.600000000001,26219,197729000,197729000,84,-0.015171125999999998,,,chaoda-modern-agriculture-ltd,delayed_streaming_900,buy
NASDAQ:CYAB,NASDAQ,CYAB,,common,Technology Services,USD,0.3279,10000,5770079.310526315,0.0,-4.12280701754386,-0.014100000000000001,-5.5315471045808104,-33.63691560412872,-96.70452261306532,-97.1854077253219,-97.57111111111111,8.159392789373829,14.91,0.2511,9893766.1,23164815.9,98574,17597070,17597070,2,-5.7773,,,cyabra,delayed_streaming_900,sell
OTC:STMGF,OTC,STMGF,,common,Energy Minerals,USD,0.048,10000,5769218.4,0.0,3.6717062634989204,0.0017000000000000001,-26.7175572519084,-47.7124183006536,-63.07692307692308,82.39854081167351,-52,7.974137931034488,0.8812,0.029,30079.76666666666,51108.9,100500,120192000,120192000,,-0.1676224,,,stamper-oil-and-gas,delayed_streaming_900,buy
NASDAQ:AUUD,NASDAQ,AUUD,,common,Technology Services,USD,0.9939,10000,5767651.896969697,0.0,0.3939393939393954,0.0039000000000000146,-24.704545454545457,-25.270676691729328,-85.07597154839611,-93.24199360848576,-86.52420294639849,2.040816326530614,19.635,0.8164,6067320.4,2071811.5,36299,5803050,5803050,15,-57.094,,,auddia,delayed_streaming_900,buy
OTC:BELDF,OTC,BELDF,,common,Non-Energy Minerals,USD,0.05,10000,5759118.947368421,0.0,-40.68801897983392,-0.0343,-60,61.290322580645174,-66.12466124661246,257.14285714285717,-33.155080213903744,68.6,0.25,0.014,64468.36666666667,69554.7,18888,115182000,115182000,,-0.005723550000000001,,,batero-gold,delayed_streaming_900,sell
